HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,TotalExpenses,Corridor,Room,Side
Mars,0,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Oats Brine,0602,0.0,E,36,P
Europa,0,TRAPPIST-1e,44.0,1,1409.0,910.0,17.0,1452.0,3782.0,Wezna Fulatorly,2336,7570.0,A,30,S
Europa,0,TRAPPIST-1e,29.0,0,2.0,407.0,4509.0,1433.0,9.0,Sinon Gearitte,3776,6360.0,C,134,S
Earth,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Andrey Farmonrada,3100,0.0,G,485,S
Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Lina Frandriquez,3652,0.0,G,591,S
Earth,0,PSO J318.5-22,21.0,0,0.0,0.0,677.0,4.0,0.0,Joana Lynnerett,1960,681.0,E,122,P
Earth,0,TRAPPIST-1e,48.0,0,12.0,0.0,0.0,0.0,796.0,Joelan Beasleyes,6650,808.0,G,1077,P
Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,Holey Sullones,5105,0.0,A,99,B
Earth,1,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Penne Browlerson,1980,0.0,G,312,S
Earth,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,Benny Joynewtonks,5012,0.0,G,811,P
Mars,0,TRAPPIST-1e,27.0,0,847.0,466.7652925531915,4.0,0.0,1.0,Swal Anpie,3895,852.0,E,233,P
Earth,0,TRAPPIST-1e,42.0,0,173.0,656.0,0.0,0.0,23.0,Andyn Brenney,2876,852.0,G,456,S
Mars,0,TRAPPIST-1e,65.0,0,56.0,0.0,1081.0,21.0,0.0,Forn Frazo,5128,1158.0,F,1045,P
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Harrie Combson,7529,0.0,G,1221,S
Mars,0,TRAPPIST-1e,13.0,0,27.0,0.0,3246.0,0.0,0.0,Ecco Sopie,4509,3273.0,D,144,S
Europa,0,55 Cancri e,20.0,0,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,0429,10345.0,A,5,S
Earth,0,TRAPPIST-1e,30.0,0,0.0,1028.0,0.0,80.0,0.0,Melara Fowlesterez,8988,1108.0,F,1741,S
Earth,0,PSO J318.5-22,22.0,0,0.0,78.0,642.0,0.0,0.0,Andine Mcneiley,1099,720.0,F,225,P
Earth,0,55 Cancri e,25.0,0,0.0,1674.0,3.0,9.0,3554.0,Tabia Craleve,6263,5240.0,B,213,P
Earth,0,55 Cancri e,34.0,0,0.0,382.0,0.0,87.0,236.0,Adamie Ingston,2668,705.0,G,424,S
Europa,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Aldus Stradick,8398,0.0,B,329,S
Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Therek Bryants,2813,0.0,G,449,S
Earth,0,PSO J318.5-22,24.0,0,0.0,33.0,0.0,84.0,1062.0,Luzel Garnettiz,3573,1179.0,F,673,S
Earth,1,PSO J318.5-22,31.0,0,0.0,0.0,0.0,0.0,0.0,Blanda Fitzgerson,3325,0.0,G,543,P
Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Beula Mckinsond,8320,0.0,G,1352,P
Earth,0,55 Cancri e,24.0,0,252.0,0.0,0.0,449.0,0.0,Juanie Miltongson,0993,701.0,F,184,S
Earth,0,PSO J318.5-22,39.0,0,0.0,0.0,0.0,1144.0,0.0,Tany Mcculley,3648,1144.0,F,687,S
Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Izarfik Unconary,0715,0.0,F,31,B
Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Terope Frattyring,4181,0.0,C,133,P
Earth,0,PSO J318.5-22,36.0,0,0.0,809.0,0.0,86.0,0.0,Gracia Houseson,2022,895.0,F,390,S
Earth,0,TRAPPIST-1e,33.0,0,4.0,0.0,28.0,0.0,2757.0,Lynnee Bonder,2435,2789.0,F,467,S
Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Asellan Calved,5366,0.0,E,338,P
Earth,0,TRAPPIST-1e,50.0,0,667.0,0.0,0.0,11.0,170.0,Leneva Hahnstoneal,3985,848.0,G,654,P
Europa,0,TRAPPIST-1e,28.0,1,0.0,3119.0,0.0,1404.0,366.0,Stra Persoffly,4689,4889.0,C,182,S
Earth,1,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0,Curtle Oconley,7767,0.0,G,1257,S
Earth,0,TRAPPIST-1e,21.0,0,3.0,65.0,253.0,475.0,0.0,Kris Solon,4575,796.0,F,941,P
Mars,0,TRAPPIST-1e,65.0,0,1399.0,0.0,0.0,0.0,0.0,Kie Ropie,8318,1399.0,F,1711,P
Earth,1,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,Kayne Coopelandez,0044,0.0,G,3,P
Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Whex Snoff,4695,0.0,F,882,S
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,3820,0.0,F,790,P
Earth,0,55 Cancri e,50.0,0,0.0,0.0,117.0,712.0,0.0,Kris Buckentry,8615,829.0,E,565,S
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,619.0,0.0,142.0,Eulahy Mcguirez,1259,761.0,F,243,S
Earth,0,TRAPPIST-1e,40.0,0,521.0,4.0,53.0,70.0,141.0,Lison Mcdowns,6032,789.0,E,397,S
Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,148.0,551.0,89.0,Gordo Wolffy,8606,788.0,E,563,S
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Ricia Crosbornes,4571,0.0,G,745,S
Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,Francy Garnettiz,1783,0.0,G,281,S
Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Chard Admingried,7585,0.0,C,281,S
Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,Thabius Stacketent,4166,0.0,B,132,P
Earth,0,TRAPPIST-1e,36.0,0,1912.0,0.0,0.0,2.0,0.0,Ellena Fryan,6839,1914.0,F,1307,S
Earth,0,55 Cancri e,21.0,0,1946.0,37.0,0.0,0.0,24.0,Velyne Leeves,0067,2007.0,F,15,S
Europa,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Duhrk Kiling,0642,0.0,C,25,S
Mars,0,TRAPPIST-1e,35.0,0,1337.0,49.0,57.0,0.0,0.0,Gramus Watie,5007,1443.0,F,951,S
Earth,0,TRAPPIST-1e,28.0,0,0.0,152.0,215.0,30.0,510.0,Jord Cofferson,6308,907.0,G,1017,P
Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Froos Sad,0244,0.0,B,130,S
Europa,1,TRAPPIST-1e,65.0,0,0.0,0.0,0.0,0.0,0.0,Rotan Dratembid,4216,0.0,B,134,P
Earth,0,PSO J318.5-22,18.0,0,0.0,0.0,19.0,751.0,4.0,Gracy Gaington,8191,774.0,G,1320,S
Earth,0,TRAPPIST-1e,39.0,0,0.0,29.0,291.0,13.0,527.0,Pattin Lynnerett,6091,860.0,F,1260,P
Earth,0,TRAPPIST-1e,20.0,0,0.0,39.0,830.0,17.0,0.0,Philia Gallard,3392,886.0,G,541,S
Mars,0,55 Cancri e,34.0,0,2.0,0.0,805.0,29.0,0.0,Fal Vlate,3932,836.0,D,129,S
Mars,0,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,Trine Dal,1027,0.0,F,211,P
Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,Ranan Dister,1923,0.0,C,65,P
Earth,0,TRAPPIST-1e,22.0,0,0.0,1.0,271.0,0.0,1348.0,Karlie Stanleyd,2625,1620.0,E,160,P
Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Raulia Larks,6526,0.0,G,1056,P
Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Noname Ingston,7950,0.0,G,1287,P
Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Wally Bootez,5188,0.0,G,838,P
Earth,0,TRAPPIST-1e,25.0,0,0.0,10.0,909.0,0.0,17.0,Franda Patrichane,6863,936.0,F,1311,S
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Alancy Gouldensen,6363,0.0,G,1026,P
Earth,0,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,822.0,2.0,Florey Alldson,3080,824.0,F,584,S
Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Hubbarrison,3757,0.0,G,617,S
Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,4001,0.0,G,659,S
Earth,0,TRAPPIST-1e,27.0,0,196.0,602.0,0.0,0.0,198.0,Julion Cobson,1981,996.0,E,124,P
Mars,0,TRAPPIST-1e,24.0,0,623.0,0.0,501.0,304.0,776.0,Trion Chité,4933,2204.0,F,938,S
Europa,0,55 Cancri e,31.0,0,226.60033250207815,2954.0,0.0,170.0,756.0,Altanin Barmant,7431,3880.0,A,90,S
Earth,0,TRAPPIST-1e,38.0,0,0.0,847.0,3.0,34.0,0.0,Shalle Cartz,8480,884.0,G,1382,P
Earth,0,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,880.0,Shanie Herreras,3960,880.0,F,748,S
Earth,0,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0278,444.0,G,45,P
Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Naish Brele,4927,0.0,F,937,S
Earth,0,55 Cancri e,35.0,0,1669.0,0.0,7.0,0.0,90.0,Glasey Rostarks,6302,1766.0,G,1015,P
Earth,0,TRAPPIST-1e,19.0,0,42.0,0.0,345.0,1431.0,0.0,Benny Carvis,1902,1818.0,G,298,S
Europa,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,6667,0.0,C,248,S
Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Taraid Aillyber,2204,0.0,B,90,S
Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Milyn Llobsoney,5137,0.0,G,839,S
Mars,0,TRAPPIST-1e,42.0,0,1633.0,0.0,29.0,4.0,102.0,Hits Sin,3330,1768.0,F,692,P
Europa,0,TRAPPIST-1e,43.0,0,0.0,8808.0,0.0,580.0,0.0,Betenar Apenelexy,5825,9388.0,B,198,P
Earth,0,TRAPPIST-1e,21.0,0,6.0,133.0,503.0,0.0,2.0,Racyle Ingston,2038,644.0,F,404,P
Earth,0,55 Cancri e,18.0,0,235.0,0.0,101.0,0.0,316.0,Karlie Gordanieves,2954,652.0,F,619,P
Earth,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Ricard Kirks,2272,0.0,G,367,P
Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Okulk Belstrut,7127,0.0,B,237,P
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Ally Bartines,4482,0.0,G,732,S
Earth,0,TRAPPIST-1e,19.0,0,0.0,827.0,5.0,55.0,0.0,Lyny Jenningley,3743,887.0,G,616,S
Earth,0,55 Cancri e,6.0,0,0.0,0.0,0.0,0.0,0.0,Walley Brightez,2881,0.0,G,457,S
Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Schyon Pokematic,4049,0.0,A,47,S
Earth,0,TRAPPIST-1e,37.0,0,732.0,466.7652925531915,170.72672872340425,156.0,0.0,Ricke Hayersents,5160,888.0,G,832,P
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Brance Mcfarleys,5569,0.0,G,891,P
Mars,0,TRAPPIST-1e,42.0,0,7406.0,0.0,0.0,0.0,0.0,Totse Datte,0082,7406.0,F,16,P
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Chelik Fatted,2526,0.0,B,74,P
Mars,1,TRAPPIST-1e,69.0,0,0.0,0.0,0.0,0.0,0.0,Goldch Traie,2532,0.0,F,489,S
Earth,0,TRAPPIST-1e,42.0,0,84.0,323.0,0.0,1251.0,120.0,Eddiey Kramosley,4650,1778.0,G,762,S
Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronia Sosanturney,0462,0.0,G,67,S
Europa,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Mediah Gloyanthy,5004,0.0,B,165,P
Earth,0,TRAPPIST-1e,54.0,0,118.0,0.0,0.0,669.0,0.0,Jasony Brightez,7544,787.0,E,501,S
Europa,0,55 Cancri e,44.0,0,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,7128,4530.0,B,238,P
Mars,0,TRAPPIST-1e,18.0,0,3458.0,0.0,216.0,0.0,0.0,Panbug Blane,5427,3674.0,F,1118,P
Mars,0,TRAPPIST-1e,21.0,0,4924.0,0.0,49.0,2.0,0.0,Gra Resty,8674,4975.0,F,1784,P
Mars,0,TRAPPIST-1e,31.0,0,947.0,83.0,19.0,0.0,0.0,Risps Cuche,8749,1049.0,E,562,P
Earth,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Tonald Domington,3301,0.0,G,525,S
Earth,0,55 Cancri e,19.0,0,84.0,4.0,4.0,629.0,0.0,Allena Daviddley,8260,721.0,F,1582,S
Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Guada Duffmaney,7891,0.0,G,1274,S
Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Verney Paynard,7255,0.0,G,1166,P
Earth,0,TRAPPIST-1e,42.0,0,41.0,23.0,63.0,0.0,647.0,Stelle Woodwinez,8346,774.0,F,1718,P
Mars,1,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,Squars Berte,0257,0.0,F,49,S
Earth,0,TRAPPIST-1e,19.0,0,0.0,561.0,10.0,0.0,161.0,Scotte Sweeton,0822,732.0,F,156,S
Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,1426,0.0,D,46,P
Europa,0,TRAPPIST-1e,33.0,0,0.0,4592.0,0.0,209.0,954.0,Skatzn Entedraved,4581,5755.0,B,181,S
Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Laude Georgasey,1036,0.0,G,161,S
Earth,0,TRAPPIST-1e,24.0,0,34.0,7.0,320.0,0.0,427.0,John Robinson,0860,788.0,E,48,P
Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Troyce Folemonley,2314,0.0,G,370,S
Earth,0,TRAPPIST-1e,17.0,0,214.0,552.0,0.0,241.0,0.0,Amela Starkers,7601,1007.0,G,1232,S
Earth,0,55 Cancri e,31.0,0,2.0,20.0,1.0,1026.0,2.0,Colle Maystuarey,4608,1051.0,F,864,S
Earth,0,TRAPPIST-1e,23.0,0,0.0,13.0,0.0,773.0,0.0,Hollie Blainson,1697,786.0,G,274,P
Earth,0,TRAPPIST-1e,27.0,0,0.0,89.0,874.0,34.0,0.0,Sta Robins,4652,997.0,B,43,B
Europa,0,55 Cancri e,22.0,0,0.0,4209.0,26.0,2462.0,466.0,Pentard Knocke,3450,7163.0,B,132,S
Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Hadirk Slable,4782,0.0,C,189,S
Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Auvara Mallisly,8023,0.0,D,249,P
Earth,0,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Lorian Parsoney,1714,0.0,G,265,S
Earth,0,TRAPPIST-1e,38.0,0,182.0,776.0,3.0,33.0,0.0,Weney Braymon,4664,994.0,E,303,S
Earth,0,TRAPPIST-1e,25.0,0,4.0,0.0,146.0,723.0,0.0,Lynnie Pager,1572,873.0,F,309,P
Earth,0,55 Cancri e,24.0,0,1367.0,0.0,1.0,0.0,0.0,Marine Hodgesss,2301,1368.0,F,449,S
Europa,0,TRAPPIST-1e,38.0,0,34.0,2043.0,0.0,1339.0,0.0,Hallux Assibler,1918,3416.0,A,23,S
Earth,0,TRAPPIST-1e,27.0,0,485.0,1109.0,921.0,0.0,1.0,Jacky Jacostaffey,2241,2516.0,F,451,P
Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Letta Howayery,6930,0.0,G,1129,S
Earth,0,TRAPPIST-1e,44.0,0,0.0,200.0,128.0,460.0,0.0,Artis Hanghanson,1428,788.0,E,109,S
Earth,0,PSO J318.5-22,18.0,0,0.0,0.0,1720.0,1.0,0.0,Fayen Bradamss,6402,1721.0,G,1032,P
Earth,0,TRAPPIST-1e,30.0,0,0.0,114.0,0.0,726.0,67.0,Dory Bryangton,8780,907.0,G,1414,S
Earth,1,PSO J318.5-22,40.0,0,0.0,0.0,0.0,0.0,0.0,Carla Howe,3729,0.0,G,605,P
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,4.0,6.0,773.0,Almara Sweenez,4178,783.0,G,687,P
Mars,1,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,Guink Reake,4929,0.0,F,1004,P
Earth,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Regana Pottney,4544,0.0,G,743,P
Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Troya Schwardson,3640,0.0,G,589,S
Mars,0,PSO J318.5-22,32.0,0,192.0,0.0,441.0,18.0,0.0,Apix Wala,4387,651.0,F,902,P
Mars,0,TRAPPIST-1e,40.0,0,0.0,0.0,1.0,293.0,667.0,Cors Flé,4203,961.0,D,143,P
Mars,0,TRAPPIST-1e,33.0,0,20.0,0.0,384.0,557.0,0.0,Tops Stike,0533,961.0,D,21,P
Earth,1,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Vana Brooke,4801,0.0,G,773,P
Europa,0,TRAPPIST-1e,31.0,0,0.0,529.0,0.0,314.1307461692205,3884.0,Keidus Coweboded,8503,4413.0,B,279,P
Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Phacton Switud,2508,0.0,D,86,S
Earth,0,TRAPPIST-1e,15.0,0,0.0,225.0,0.0,998.0,0.0,Karard Brookenson,0025,1223.0,F,6,S
Earth,0,TRAPPIST-1e,23.0,0,4.0,3.0,1785.0,0.0,0.0,Adam Hines,8614,1792.0,G,1400,P
Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Wheal Krake,4324,0.0,F,810,S
Europa,0,55 Cancri e,70.0,0,0.0,2113.0,0.0,1972.0,51.0,Noname Hometerval,9085,4136.0,A,95,P
Europa,0,TRAPPIST-1e,27.0,0,0.0,2987.0,2.0,3072.0,67.0,Sterfik Motter,1156,6128.0,B,47,S
Mars,0,TRAPPIST-1e,36.0,0,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,0133,2738.0,D,5,S
Europa,1,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,Hekark Alenter,5174,0.0,C,159,P
Earth,0,TRAPPIST-1e,13.0,0,0.0,999.0,0.0,0.0,4.0,Ally Mcintons,7050,1003.0,F,1344,S
Europa,0,TRAPPIST-1e,50.0,1,13.0,239.0,0.0,161.0,2355.0,Wasaton Fairdised,4475,2768.0,A,55,S
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Britta Duranks,5967,0.0,G,965,P
Earth,0,TRAPPIST-1e,30.0,0,756.0,4.0,30.0,0.0,0.0,Elara Patrichane,2472,790.0,E,173,S
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Anthia Mcbriddley,6174,0.0,G,999,P
Earth,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Diandi Hinglendez,1649,0.0,G,265,P
Earth,0,TRAPPIST-1e,15.0,0,0.0,21.0,22.0,1149.0,249.0,Joyton Coxterez,8235,1441.0,F,1576,S
Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Ellene Gaington,0623,0.0,G,93,S
Mars,0,PSO J318.5-22,36.0,0,241.0,0.0,670.0,0.0,0.0,Mos Tirt,2275,911.0,F,460,P
Earth,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Hollie Cooperkins,1500,0.0,G,230,S
Mars,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Monkle Fone,7505,0.0,F,1553,P
Earth,0,TRAPPIST-1e,38.0,0,0.0,784.0,0.0,0.0,0.0,Ebonya Duranks,5967,784.0,G,965,P
Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Idave Simmonders,5057,0.0,G,816,P
Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,1609.0,0.0,0.0,Ryanne Blanglison,5680,1609.0,E,359,P
Mars,0,TRAPPIST-1e,23.0,0,1610.0,2.0,465.0,0.0,0.0,Grioss Cone,7884,2077.0,E,512,P
Mars,0,TRAPPIST-1e,33.0,0,301.0,0.0,501.0,0.0,1013.0,Tous Sesa,6062,1815.0,F,1254,P
Earth,0,TRAPPIST-1e,35.0,0,0.0,722.0,0.0,0.0,185.0,All Brookes,2349,907.0,G,379,S
Earth,0,55 Cancri e,53.0,0,0.0,0.0,754.0,46.0,0.0,Eilan Russelloyd,7720,800.0,F,1606,P
Mars,0,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Totax Brazo,5517,0.0,E,357,S
Europa,0,55 Cancri e,36.0,0,29.0,12180.0,0.0,93.0,17306.0,Maiam Oilloody,0768,29608.0,B,32,P
Europa,0,TRAPPIST-1e,46.0,0,0.0,370.0,0.0,2395.0,1638.0,Duhrkab Exhaft,6684,4403.0,C,210,P
Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,Thaldah Brakeng,9205,0.0,B,300,P
Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Eleaha Lambles,0859,0.0,G,127,S
Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,788.0,0.0,3.0,Anny Bellarkerd,3678,791.0,E,247,S
Earth,1,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Dischod,6634,0.0,F,168,S
Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Appers Wala,1020,0.0,F,208,P
Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Annya Patthews,7093,0.0,G,1143,P
Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Vanney Miranciash,4656,0.0,G,763,S
Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Jone Walkerez,0863,0.0,G,129,S
Earth,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,Rica Barris,0893,0.0,G,129,P
Europa,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Shamak Trupistic,4334,0.0,A,53,S
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Carde Kniva,2596,0.0,F,534,P
Earth,0,55 Cancri e,23.0,0,0.0,306.0,392.0,9.0,13.0,Jeandy Hurchez,5170,720.0,F,1056,P
Earth,0,PSO J318.5-22,20.0,0,0.0,0.0,1.0,0.0,2260.0,Joycey Cartez,3579,2261.0,F,675,S
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Medib Plegred,1308,0.0,E,94,S
Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Winia Quinnedy,1304,0.0,E,82,P
Earth,0,TRAPPIST-1e,50.0,0,0.0,185.0,0.0,1.0,558.0,Stevey Haynard,7342,744.0,G,1178,P
Europa,0,TRAPPIST-1e,31.0,0,226.60033250207815,745.0,0.0,6688.0,2161.0,Schyon Idercaling,8084,9594.0,C,264,P
Europa,0,TRAPPIST-1e,30.0,1,0.0,1172.0,183.0,91.0,0.0,Noname Pleele,4179,1446.0,A,50,S
Europa,0,TRAPPIST-1e,59.0,0,0.0,2593.0,0.0,98.0,0.0,Anthony Vasquez,8010,2691.0,C,300,S
Mars,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Lig Ramad,7156,0.0,E,475,S
Earth,0,55 Cancri e,37.0,0,0.0,698.0,0.0,314.1307461692205,6.0,Lardy Reenez,5969,704.0,F,1137,S
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Canon Stewder,4042,0.0,A,46,S
Earth,0,TRAPPIST-1e,30.0,0,0.0,674.0,39.0,0.0,10.0,Therly Connon,5334,723.0,G,867,S
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Dianya Baldson,3211,0.0,G,521,P
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Herry Farrowns,6626,0.0,G,1073,P
Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Dianie Whitez,6662,0.0,G,1087,S
Earth,0,TRAPPIST-1e,50.0,0,742.0,21.0,10.0,26.0,4.0,Elicey Cardsay,1760,803.0,F,336,S
Europa,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Sabiton Unkcal,8307,0.0,A,100,S
Mars,0,TRAPPIST-1e,42.0,0,1852.0,0.0,870.0,0.0,7.0,Rooses Sache,8288,2729.0,D,259,P
Europa,0,55 Cancri e,21.0,0,0.0,33.0,0.0,3348.0,55.0,Furudah Unloweedic,0485,3436.0,B,17,S
Mars,0,TRAPPIST-1e,20.0,0,733.0,0.0,455.0,314.1307461692205,0.0,Koat Kad,8667,1188.0,F,1676,S
Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Robyna Hamcmahon,5714,0.0,G,916,P
Europa,1,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0,Sarino Dianket,3292,0.0,B,121,S
Earth,0,TRAPPIST-1e,23.0,0,18.0,2595.0,0.0,0.0,122.0,Evane Chavezalez,2802,2735.0,F,581,P
Earth,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,0457,0.0,G,72,P
Earth,0,TRAPPIST-1e,55.0,0,330.0,114.0,0.0,2.0,0.0,Billya Shieldson,4850,446.0,G,792,S
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,675.0,5.0,0.0,Naomin Moodsey,1299,680.0,F,250,S
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Altardr Mosteraked,3175,0.0,B,104,P
Earth,0,55 Cancri e,21.0,0,423.0,0.0,172.0,0.0,306.23469727212245,Patoya Landolphrey,5951,595.0,F,1133,S
