CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,IndividualNumber,Room,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Side_B,Side_P,Side_S,Corridor_A,Corridor_B,Corridor_C,Corridor_D,Corridor_E,Corridor_F,Corridor_G,Corridor_T
0,8.0,0,0.0,0.0,0.0,0.0,0.0,Elany Browlerson,1186,02,183,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,27.0,0,0.0025712257991198674,0.0007841780921392633,0.0021462240459392914,0.0009826884305753072,0.0007345068474050698,Duhra Scoudelle,3732,04,43,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,64.0,0,0.0,0.0,0.0,0.0,0.0,Amyra Kirks,3594,01,588,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,18.0,0,0.0,0.0,0.0031075370293492453,0.0,0.0009616567118268222,Karene Fisheparks,3401,01,545,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,52.0,0,0.0,0.0,0.0,0.0,0.0,Marynk Hanghanson,2056,01,331,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,41.0,0,0.00022141598857696089,0.000839404127725054,0.0006879850866412027,0.0007667424181486168,0.0004761852678814526,Arl Lerez,0685,01,41,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,58.0,0,0.0017053936070242155,0.000736911128401694,0.0,0.0012453741992799288,0.001064223980728977,Debony Estiagosen,2387,01,142,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,54.0,0,0.0,0.0010669914440320889,0.0,0.0,0.0011711333731688216,Dabiton Boderbint,2723,02,99,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,16.0,0,0.002299595990662317,0.0,0.003316329651320424,0.0,0.0,Crick Nan,6744,03,212,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,55.0,0,0.0,0.0,0.0028124270468335606,0.0010698733885847402,0.0,Cinda Cleman,6693,01,428,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,40.0,0,0.0,0.0,0.00251967548005422,0.0010684830293650896,0.0,Helle Bucknersony,2725,01,565,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Wealke Ica,3682,01,761,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,4.0,0,0.0,0.0,0.0,0.0,0.0,Cran Birt,7984,01,1653,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,22.0,0,0.0017053936070242155,0.0,0.002106249037192894,0.001240063379871608,0.0009616567118268222,Idave Owerson,2636,01,419,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,31.0,0,0.0014444209195434163,0.0008150288611167355,0.0,0.0,0.00044052371961554577,Sony Reynoldez,2763,01,168,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,27.0,0,0.0,0.000787676266744032,0.0,0.0,0.0,Jaye Daviddley,7815,01,1496,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,22.0,0,0.0,0.0,0.0,0.0,0.0,Rosts Ses,3268,01,219,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,19.0,0,0.002398575051631774,0.00044393438727353496,0.001883736613702202,0.0,0.0,Sumpid Bart,7832,01,228,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,14.0,0,0.0,0.0,0.0028064483596021757,0.0010584555369584294,0.0002380926339407263,Amandy Munozanson,2965,01,622,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,78.0,0,0.0,0.000659705186321669,0.0022712317434508637,0.0010793317043837514,0.0,Regory Haydenzier,6485,01,1238,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,44.0,0,0.0,0.0,0.0,0.0,0.0,Alyat Stingive,5006,02,166,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,5.0,0,0.0,0.0,0.0,0.0,0.0,Sugard Fone,0585,02,120,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,25.0,0,0.0,0.0008497457923322931,0.00316170530010507,0.0008198312920155601,0.0011367520796079285,Krazet Distured,8204,01,541,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,30.0,0,0.0012559656647216243,0.000876590382242902,0.0,0.00013202954330143683,0.0011707575578522819,Luxion Coarswing,1444,01,55,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,29.0,0,0.00044283197715392177,0.0,0.0027784585635564764,0.0012434347664206733,0.000610622251865931,Ivaney Giller,7126,01,1366,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,57.0,0,0.0,0.0,0.0,0.0,0.0,Eriky Hewson,0982,01,145,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,18.0,0,0.0021146880411338624,0.0,0.0018455930551376676,0.0,0.0,Mariel Gilleranks,5573,01,1154,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,40.0,0,0.002208812239729689,0.0007444077555893908,0.0,0.0010766769106444359,0.0009959798461932979,Ancham Spandisket,1511,01,63,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Tous Wate,7783,01,1487,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,8.0,0,0.0,0.0,0.0,0.0,0.0,Quid Jamai,5397,02,162,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Ots Coflé,3703,01,768,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Burksson,7207,01,1160,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,15.0,0,0.0,0.0,0.0,0.0,0.0,Eriana Mcleaney,4895,01,789,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,29.0,0,0.0019041582036285645,0.0008420396467418363,0.0,0.0016316686261514618,0.0012369113469354344,Tareson Kiling,0992,02,35,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,39.0,0,0.0025712257991198674,0.0009363630683411827,0.0,0.0013909675965301175,0.0011020579274387758,Alrakan Aivering,5089,01,170,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,23.0,0,0.001979365769199539,0.0007068433329532234,0.0,0.00037065378824430623,0.0,Allena Sullones,2648,01,421,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,31.0,0,0.00111690951070956,0.0,0.002896747811303213,0.0,0.0,Justie Pooles,0012,01,50,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,57.0,0,0.0012559656647216243,0.0009136935439097803,0.0,0.0010732252128394762,0.0008437363479151586,Fany Hutchinton,0164,01,28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,39.0,0,0.0016892615382411078,0.0,0.003316329651320424,0.0,0.0,Oaters Kad,7240,01,1392,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,37.0,0,0.0,0.0005673933189295708,0.0,0.0013802763612731689,0.0012517379821417025,Alatrix Sometery,2547,01,20,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,Clek Dan,5250,01,1007,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Winork Dreamspric,6893,01,261,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,59.0,0,0.0015853099901166335,0.0,0.002911596972920376,0.0,0.0,Newtch Purle,1228,02,89,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,14.0,0,0.0,0.0,0.0,0.0,0.0,Terope Gloother,4336,02,155,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,25.0,0,0.0,0.0005447346044140315,0.0,0.0011593989125422968,0.0,Aliedy Yanton,3997,01,657,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,42.0,0,0.0,0.0,0.0,0.0,0.0,Altaira Unative,6450,02,200,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,35.0,0,0.0013791600480227964,0.0010491470164923173,0.0,0.0012944349411942828,0.001300027787453954,Terion Spistory,3269,01,122,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,Jillie Whitledges,6182,01,1002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,32.0,0,0.0025138903129608412,0.0,0.0004696228818552623,0.0003412914184215543,0.0,Nilly Purle,3040,01,577,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hughan Cartez,1434,02,222,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,2.0,0,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,3903,01,636,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,33.0,0,0.0023869838700080444,0.0005033679492275636,0.0006879850866412027,0.0,0.0,Sceres Ponie,1291,01,260,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,19.0,0,0.00044283197715392177,0.00023923457985164598,0.0013014394758045686,0.0007830325421192073,0.0011299701523417853,Viviay Oconley,2003,01,323,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,36.0,0,0.0008430092539307422,0.0008975365832217954,0.0002962990491204583,0.0013852345726941728,0.001301615603365341,Enifark Brailidy,4793,01,310,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,14.0,0,0.0,0.0,0.0,0.0,0.0,Blance Englence,3372,01,551,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,40.0,0,0.002282682898596531,0.0,0.0,0.0,0.0,Sies Min,4219,02,868,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,14.0,0,0.0,0.0,0.0,0.0,0.0,Blancy Balley,7572,01,1228,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,22.0,0,0.001728673208238586,0.0,0.00275602447797089,0.0005158249810668712,0.0,Yots Fisty,4932,01,161,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,7.0,0,0.0,0.0,0.0,0.0,0.0,Glendy Hinglendez,9227,01,1498,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,21.0,0,0.002051295716943683,0.00046523680324545935,0.0,0.00013202954330143683,0.0,Briany Lancock,1236,01,246,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,25.0,0,0.0,0.0,0.0,0.0,0.0,Oats Brine,0602,02,36,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,44.0,1,0.002316338813798423,0.0008377952639275039,0.0012355448128309827,0.0013869464534014258,0.0014149029840503152,Wezna Fulatorly,2336,02,30,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,29.0,0,0.00035093603895458694,0.0007390387359574289,0.003316329651320424,0.0013844392547647335,0.00039546330493671556,Sinon Gearitte,3776,01,134,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,1.0,0,0.0,0.0,0.0,0.0,0.0,Andrey Farmonrada,3100,01,485,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Lina Frandriquez,3652,01,591,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,21.0,0,0.0,0.0,0.0027867344723706946,0.0003065631059467537,0.0,Joana Lynnerett,1960,02,122,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,48.0,0,0.0008193365183616605,0.0,0.0,0.0,0.0011474202969154416,Joelan Beasleyes,6650,01,1077,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,Holey Sullones,5105,01,89,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,44.0,0,0.0,0.0,0.0,0.0,0.0,Penne Browlerson,1980,03,312,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,Benny Joynewtonks,5012,01,811,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,27.0,0,0.0021539171242451497,0.0007444077555893908,0.0006879850866412027,0.0,0.00011904631697036315,Swal Anpie,3895,02,233,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,42.0,0,0.0016479866920558076,0.0007976104966233389,0.0,0.0,0.0005458228991580797,Andyn Brenney,2876,01,456,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,65.0,0,0.0012914951087469697,0.0,0.0029865417570720133,0.0005887767199926696,0.0,Forn Frazo,5128,01,1045,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Harrie Combson,7529,01,1221,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,13.0,0,0.001064425242507703,0.0,0.003316329651320424,0.0,0.0,Ecco Sopie,4509,03,144,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,20.0,0,0.00035093603895458694,0.0011069620633416372,0.0,0.0002092618751201175,0.0009309635035246441,Aino Ineysive,0429,01,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,30.0,0,0.0,0.0008527696106214748,0.0,0.00083704750048047,0.0,Melara Fowlesterez,8988,05,1741,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,22.0,0,0.0,0.0005371897678194961,0.002764077510521131,0.0,0.0,Andine Mcneiley,1099,01,225,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,25.0,0,0.0,0.0009126702374333504,0.0005925980982409165,0.0004385926492481906,0.0014042267655194974,Tabia Craleve,6263,02,213,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,34.0,0,0.0,0.000731264828579232,0.0,0.0008528358065955433,0.0009391258293061546,Adamie Ingston,2668,02,424,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,41.0,0,0.0,0.0,0.0,0.0,0.0,Aldus Stradick,8398,02,329,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,14.0,0,0.0,0.0,0.0,0.0,0.0,Therek Bryants,2813,01,449,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,24.0,0,0.0,0.00043353871139504343,0.0,0.0008462289581386294,0.0011968828472892898,Luzel Garnettiz,3573,01,673,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Blanda Fitzgerson,3325,01,543,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Beula Mckinsond,8320,01,1352,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,24.0,0,0.0017675624141444677,0.0,0.0,0.0011636795054351793,0.0,Juanie Miltongson,0993,01,184,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,39.0,0,0.0,0.0,0.0,0.0013415696019360868,0.0,Tany Mcculley,3648,01,687,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,54.0,0,0.0,0.0,0.0,0.0,0.0,Izarfik Unconary,0715,01,73,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,Terope Frattyring,4181,03,133,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,36.0,0,0.0,0.0008233484856792498,0.0,0.0008506588872738704,0.0,Gracia Houseson,2022,01,390,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,33.0,0,0.0005141120045341048,0.0,0.0014394151495015575,0.0,0.0013606287777334788,Lynnee Bonder,2435,01,467,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Asellan Calved,5366,01,338,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,50.0,0,0.0020777021624320134,0.0,0.0,0.0004733209617229911,0.0008830680217265122,Leneva Hahnstoneal,3985,01,654,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,28.0,1,0.0,0.0009891427581853094,0.0,0.0013805476980247098,0.0010142313178281702,Stra Persoffly,4689,01,182,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,Curtle Oconley,7767,01,1257,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,21.0,0,0.00044283197715392177,0.0005150855975640719,0.002367039676413759,0.0011743787270390557,0.0,Kris Solon,4575,01,941,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,65.0,0,0.002314065240152874,0.0,0.0,0.0,0.0,Kie Ropie,8318,02,1711,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,4.0,0,0.0,0.0,0.0,0.0,0.0,Kayne Coopelandez,0044,02,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Whex Snoff,4695,03,882,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,3820,01,790,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,50.0,0,0.0,0.0,0.0020393205909614454,0.0012513440954400041,0.0,Kris Buckentry,8615,01,565,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,19.0,0,0.0,0.0,0.0027485068408058333,0.0,0.0008523563126251379,Eulahy Mcguirez,1259,01,243,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,40.0,0,0.0019989227310103943,0.0001978679246651781,0.0017051676946862452,0.0008119483036075298,0.0008511510618464953,Lison Mcdowns,6032,02,397,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,26.0,0,0.0,0.0,0.0021390327680532845,0.0012025943241783896,0.0007728312014306959,Gordo Wolffy,8606,03,563,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,Ricia Crosbornes,4571,01,745,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Francy Garnettiz,1783,02,281,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Chard Admingried,7585,04,281,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,45.0,0,0.0,0.0,0.0,0.0,0.0,Thabius Stacketent,4166,01,132,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,36.0,0,0.002413793225866718,0.0,0.0,0.0002092618751201175,0.0,Ellena Fryan,6839,01,1307,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,21.0,0,0.0024194207369293997,0.00044721304168066577,0.0,0.0,0.0005528339759327047,Velyne Leeves,0067,03,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,Duhrk Kiling,0642,05,25,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,35.0,0,0.002299595990662317,0.0004809529260782805,0.0017357141986220155,0.0,0.0,Gramus Watie,5007,01,951,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,28.0,0,0.0,0.0006184533767801927,0.0022977657929271617,0.0006541002762860425,0.0010710810803269476,Jord Cofferson,6308,01,1017,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,Froos Sad,0244,01,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,65.0,0,0.0,0.0,0.0,0.0,0.0,Rotan Dratembid,4216,01,134,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,18.0,0,0.0,0.0,0.0012805831848821192,0.0012614880025199982,0.00027641698796635237,Gracy Gaington,8191,01,1320,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,39.0,0,0.0,0.0004181508724796393,0.002426637229259526,0.000502683331545743,0.001076701809138035,Pattin Lynnerett,6091,02,1260,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,20.0,0,0.0,0.0004535191549089511,0.0028737169704642048,0.0005505532935416717,0.0,Philia Gallard,3392,01,541,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,34.0,0,0.00035093603895458694,0.0,0.0028606594748569543,0.000647854524368308,0.0,Fal Vlate,3932,02,129,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3.0,0,0.0,0.0,0.0,0.0,0.0,Trine Dal,1027,04,211,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,Ranan Dister,1923,02,65,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,22.0,0,0.0,8.521707674792433e-05,0.0023963075496595157,0.0,0.0012378048701086638,Karlie Stanleyd,2625,02,160,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Raulia Larks,6526,01,1056,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Randall Adams,7950,02,1287,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,12.0,0,0.0,0.0,0.0,0.0,0.0,Wally Bootez,5188,03,838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,25.0,0,0.0,0.0002948026497496107,0.00291253749952375,0.0,0.0004964142134643436,Franda Patrichane,6863,01,1311,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,1.0,0,0.0,0.0,0.0,0.0,0.0,Alancy Gouldensen,6363,04,1026,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,40.0,0,0.0,0.0,0.0,0.0012786729373434876,0.00018868394824699022,Florey Alldson,3080,01,584,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Hubbarrison,3757,01,617,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,3.0,0,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,4001,07,659,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,27.0,0,0.001687644138589757,0.0007870661302360679,0.0,0.0,0.0009091120351609185,Julion Cobson,1981,01,124,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,24.0,0,0.002055936511624091,0.0,0.0026582598241783905,0.001089595648065961,0.001143055448753558,Trion Chité,4933,03,938,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,31.0,0,0.0017053936070242155,0.0009824627706069853,0.0,0.0009793756798177997,0.0011385767717367785,Altanin Barmant,7431,01,90,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,38.0,0,0.0,0.0008289849439742152,0.0005925980982409165,0.00067721689419106,0.0,Shalle Cartz,8480,02,1382,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,46.0,0,0.0,0.0,0.0,0.0,0.0011646299056996346,Shanie Herreras,3960,01,748,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,45.0,0,0.0,0.0005636862364512163,0.0,0.0005158249810668712,0.0009980491185876603,Marice Beachez,0278,02,45,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,Naish Brele,4927,02,937,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,35.0,0,0.0023703981783891573,0.0,0.0008888971473613748,0.0,0.0007747289835151244,Glasey Rostarks,6302,05,1015,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,19.0,0,0.0012014617749426851,0.0,0.002499172323533338,0.0013841734091285978,0.0,Benny Carvis,1902,01,298,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,48.0,0,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,6667,01,248,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Taraid Aillyber,2204,01,90,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,9.0,0,0.0,0.0,0.0,0.0,0.0,Milyn Llobsoney,5137,01,839,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,42.0,0,0.002363436833312029,0.0,0.0014539070176169233,0.0003065631059467537,0.0007960032611815538,Hits Sin,3330,01,692,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,43.0,0,0.0,0.0011069620633416372,0.0,0.0012123473328936921,0.0,Betenar Apenelexy,5825,01,198,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,21.0,0,0.0006215932653537814,0.0006021514648509185,0.0026599595050212058,0.0,0.00018868394824699022,Racyle Ingston,2038,01,404,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,18.0,0,0.0017453432033737617,0.0,0.0019770332841534026,0.0,0.0009890771616792155,Karlie Gordanieves,2954,01,619,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1.0,0,0.0,0.0,0.0,0.0,0.0,Ricard Kirks,2272,03,367,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Okulk Belstrut,7127,02,237,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Ally Bartines,4482,03,732,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,19.0,0,0.0,0.0008260506220122236,0.0007659219309757206,0.0007667424181486168,0.0,Lyny Jenningley,3743,01,616,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,6.0,0,0.0,0.0,0.0,0.0,0.0,Walley Brightez,2881,01,457,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Schyon Pokematic,4049,01,47,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,37.0,0,0.0021073641765223263,0.0007444077555893908,0.0021462240459392914,0.0009631054460333466,0.0,Ricke Hayersents,5160,01,832,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Brance Mcfarleys,5569,01,891,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,42.0,0,0.0025712257991198674,0.0,0.0,0.0,0.0,Totse Datte,0082,01,16,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,Chelik Fatted,2526,01,74,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
